uid,site_id,class_code,taxon_rank,utm_zone,nlcd_class,elevation,growth_form,plant_status,stem_diameter,tree_height,max_crown_diameter,ninety_crown_ciameter,canopy_position,rgb_path,hsi_path,las_path,chm_path,xmin,ymin,xmax,ymax,width,height,class_id,scientific_name,common_name
OSBS02998,OSBS,PIPA2,species,17N,evergreenForest,41.36,single bole tree,Live,13.1,15.2,,,,data/train/RemoteSensing/RGB/OSBS_3.tif,data/train/RemoteSensing/HSI/OSBS_3.tif,data/train/RemoteSensing/LAS/OSBS_3.las,data/train/RemoteSensing/CHM/OSBS_3.tif,50.0,46.0,67.0,62.0,200,200,18.0,Pinus palustris Mill.,
OSBS02997,OSBS,PIPA2,species,17N,evergreenForest,41.36,single bole tree,"Live, disease damaged",11.7,15.6,,,,data/train/RemoteSensing/RGB/OSBS_3.tif,data/train/RemoteSensing/HSI/OSBS_3.tif,data/train/RemoteSensing/LAS/OSBS_3.las,data/train/RemoteSensing/CHM/OSBS_3.tif,66.0,29.0,98.0,57.0,200,200,18.0,Pinus palustris Mill.,
OSBS02997,OSBS,PIPA2,species,17N,evergreenForest,41.36,single bole tree,"Live, disease damaged",11.7,15.6,,,,data/train/RemoteSensing/RGB/OSBS_3.tif,data/train/RemoteSensing/HSI/OSBS_3.tif,data/train/RemoteSensing/LAS/OSBS_3.las,data/train/RemoteSensing/CHM/OSBS_3.tif,66.0,29.0,98.0,57.0,200,200,18.0,Pinus palustris Mill.,
OSBS02996,OSBS,PIPA2,species,17N,evergreenForest,42.25,single bole tree,"Live, disease damaged",22.5,15.8,,,,data/train/RemoteSensing/RGB/OSBS_3.tif,data/train/RemoteSensing/HSI/OSBS_3.tif,data/train/RemoteSensing/LAS/OSBS_3.las,data/train/RemoteSensing/CHM/OSBS_3.tif,54.0,61.0,111.0,111.0,200,200,18.0,Pinus palustris Mill.,
OSBS02996,OSBS,PIPA2,species,17N,evergreenForest,42.25,single bole tree,"Live, disease damaged",22.5,15.8,,,,data/train/RemoteSensing/RGB/OSBS_3.tif,data/train/RemoteSensing/HSI/OSBS_3.tif,data/train/RemoteSensing/LAS/OSBS_3.las,data/train/RemoteSensing/CHM/OSBS_3.tif,54.0,61.0,111.0,111.0,200,200,18.0,Pinus palustris Mill.,
OSBS07797,OSBS,PIPA2,species,17N,evergreenForest,44.9,small tree,Live,8.0,7.8,,,,data/train/RemoteSensing/RGB/OSBS_17.tif,data/train/RemoteSensing/HSI/OSBS_17.tif,data/train/RemoteSensing/LAS/OSBS_17.las,data/train/RemoteSensing/CHM/OSBS_17.tif,114.0,15.0,133.0,26.0,200,200,18.0,Pinus palustris Mill.,
OSBS07797,OSBS,PIPA2,species,17N,evergreenForest,44.9,small tree,Live,8.0,7.8,,,,data/train/RemoteSensing/RGB/OSBS_17.tif,data/train/RemoteSensing/HSI/OSBS_17.tif,data/train/RemoteSensing/LAS/OSBS_17.las,data/train/RemoteSensing/CHM/OSBS_17.tif,114.0,15.0,133.0,26.0,200,200,18.0,Pinus palustris Mill.,
OSBS07796,OSBS,PIPA2,species,17N,evergreenForest,44.22,small tree,"Live, disease damaged",5.8,7.3,,,,data/train/RemoteSensing/RGB/OSBS_17.tif,data/train/RemoteSensing/HSI/OSBS_17.tif,data/train/RemoteSensing/LAS/OSBS_17.las,data/train/RemoteSensing/CHM/OSBS_17.tif,58.0,32.0,84.0,56.0,200,200,18.0,Pinus palustris Mill.,
OSBS07796,OSBS,PIPA2,species,17N,evergreenForest,44.22,small tree,"Live, disease damaged",5.8,7.3,,,,data/train/RemoteSensing/RGB/OSBS_17.tif,data/train/RemoteSensing/HSI/OSBS_17.tif,data/train/RemoteSensing/LAS/OSBS_17.las,data/train/RemoteSensing/CHM/OSBS_17.tif,58.0,32.0,84.0,56.0,200,200,18.0,Pinus palustris Mill.,
OSBS06016,OSBS,PIPA2,species,17N,evergreenForest,45.88,single bole tree,Live,15.3,14.6,,,,data/train/RemoteSensing/RGB/OSBS_29.tif,data/train/RemoteSensing/HSI/OSBS_29.tif,data/train/RemoteSensing/LAS/OSBS_29.las,data/train/RemoteSensing/CHM/OSBS_29.tif,0.0,0.0,7.0,27.0,200,200,18.0,Pinus palustris Mill.,
OSBS07992,OSBS,PIPA2,species,17N,evergreenForest,43.68,single bole tree,"Live, disease damaged",16.8,16.0,,,,data/train/RemoteSensing/RGB/OSBS_2.tif,data/train/RemoteSensing/HSI/OSBS_2.tif,data/train/RemoteSensing/LAS/OSBS_2.las,data/train/RemoteSensing/CHM/OSBS_2.tif,30.0,56.0,58.0,72.0,200,200,18.0,Pinus palustris Mill.,
OSBS07992,OSBS,PIPA2,species,17N,evergreenForest,43.68,single bole tree,"Live, disease damaged",16.8,16.0,,,,data/train/RemoteSensing/RGB/OSBS_2.tif,data/train/RemoteSensing/HSI/OSBS_2.tif,data/train/RemoteSensing/LAS/OSBS_2.las,data/train/RemoteSensing/CHM/OSBS_2.tif,30.0,56.0,58.0,72.0,200,200,18.0,Pinus palustris Mill.,
OSBS07986,OSBS,PIPA2,species,17N,evergreenForest,44.67,single bole tree,Live,24.5,15.2,,,,data/train/RemoteSensing/RGB/OSBS_5.tif,data/train/RemoteSensing/HSI/OSBS_5.tif,data/train/RemoteSensing/LAS/OSBS_5.las,data/train/RemoteSensing/CHM/OSBS_5.tif,0.0,1.0,48.0,53.0,200,200,18.0,Pinus palustris Mill.,
OSBS07986,OSBS,PIPA2,species,17N,evergreenForest,44.67,single bole tree,Live,24.5,15.2,,,,data/train/RemoteSensing/RGB/OSBS_5.tif,data/train/RemoteSensing/HSI/OSBS_5.tif,data/train/RemoteSensing/LAS/OSBS_5.las,data/train/RemoteSensing/CHM/OSBS_5.tif,0.0,1.0,48.0,53.0,200,200,18.0,Pinus palustris Mill.,
OSBS07977,OSBS,PIPA2,species,17N,evergreenForest,33.02,single bole tree,Live,35.2,13.1,11.9,9.7,Full sun,data/train/RemoteSensing/RGB/OSBS_9.tif,data/train/RemoteSensing/HSI/OSBS_9.tif,data/train/RemoteSensing/LAS/OSBS_9.las,data/train/RemoteSensing/CHM/OSBS_9.tif,58.0,73.0,138.0,140.0,200,200,18.0,Pinus palustris Mill.,
OSBS07452,OSBS,PIPA2,species,17N,evergreenForest,36.61,small tree,Live,6.4,12.3,,,,data/train/RemoteSensing/RGB/OSBS_25.tif,data/train/RemoteSensing/HSI/OSBS_25.tif,data/train/RemoteSensing/LAS/OSBS_25.las,data/train/RemoteSensing/CHM/OSBS_25.tif,46.0,135.0,79.0,153.0,200,200,18.0,Pinus palustris Mill.,
OSBS08092,OSBS,PIPA2,species,17N,evergreenForest,45.16,single bole tree,"Live, disease damaged",10.1,10.8,,,,data/train/RemoteSensing/RGB/OSBS_4.tif,data/train/RemoteSensing/HSI/OSBS_4.tif,data/train/RemoteSensing/LAS/OSBS_4.las,data/train/RemoteSensing/CHM/OSBS_4.tif,11.0,173.0,26.0,183.0,200,200,18.0,Pinus palustris Mill.,
OSBS08092,OSBS,PIPA2,species,17N,evergreenForest,45.16,single bole tree,"Live, disease damaged",10.1,10.8,,,,data/train/RemoteSensing/RGB/OSBS_4.tif,data/train/RemoteSensing/HSI/OSBS_4.tif,data/train/RemoteSensing/LAS/OSBS_4.las,data/train/RemoteSensing/CHM/OSBS_4.tif,11.0,173.0,26.0,183.0,200,200,18.0,Pinus palustris Mill.,
OSBS02146,OSBS,PIPA2,species,17N,evergreenForest,44.63,single bole tree,Live,20.7,12.9,,,,data/train/RemoteSensing/RGB/OSBS_7.tif,data/train/RemoteSensing/HSI/OSBS_7.tif,data/train/RemoteSensing/LAS/OSBS_7.las,data/train/RemoteSensing/CHM/OSBS_7.tif,45.0,100.0,78.0,133.0,200,200,18.0,Pinus palustris Mill.,
OSBS02141,OSBS,PIPA2,species,17N,evergreenForest,44.84,single bole tree,Live,16.3,10.4,,,,data/train/RemoteSensing/RGB/OSBS_7.tif,data/train/RemoteSensing/HSI/OSBS_7.tif,data/train/RemoteSensing/LAS/OSBS_7.las,data/train/RemoteSensing/CHM/OSBS_7.tif,0.0,21.0,27.0,50.0,200,200,18.0,Pinus palustris Mill.,
OSBS02143,OSBS,PIPA2,species,17N,evergreenForest,44.63,single bole tree,Live,18.4,12.2,,,,data/train/RemoteSensing/RGB/OSBS_7.tif,data/train/RemoteSensing/HSI/OSBS_7.tif,data/train/RemoteSensing/LAS/OSBS_7.las,data/train/RemoteSensing/CHM/OSBS_7.tif,55.0,62.0,97.0,100.0,200,200,18.0,Pinus palustris Mill.,
OSBS02189,OSBS,PIPA2,species,17N,evergreenForest,42.6,single bole tree,Live,35.8,18.2,,,,data/train/RemoteSensing/RGB/OSBS_10.tif,data/train/RemoteSensing/HSI/OSBS_10.tif,data/train/RemoteSensing/LAS/OSBS_10.las,data/train/RemoteSensing/CHM/OSBS_10.tif,115.0,0.0,200.0,32.0,200,200,18.0,Pinus palustris Mill.,
OSBS02221,OSBS,PIPA2,species,17N,evergreenForest,42.6,single bole tree,Live,17.7,16.1,,,,data/train/RemoteSensing/RGB/OSBS_10.tif,data/train/RemoteSensing/HSI/OSBS_10.tif,data/train/RemoteSensing/LAS/OSBS_10.las,data/train/RemoteSensing/CHM/OSBS_10.tif,130.0,131.0,176.0,178.0,200,200,18.0,Pinus palustris Mill.,
OSBS02230,OSBS,PIPA2,species,17N,evergreenForest,42.6,single bole tree,Live,12.3,11.5,,,,data/train/RemoteSensing/RGB/OSBS_10.tif,data/train/RemoteSensing/HSI/OSBS_10.tif,data/train/RemoteSensing/LAS/OSBS_10.las,data/train/RemoteSensing/CHM/OSBS_10.tif,28.0,75.0,56.0,95.0,200,200,18.0,Pinus palustris Mill.,
OSBS02229,OSBS,PIPA2,species,17N,evergreenForest,42.6,single bole tree,Live,42.9,18.8,,,,data/train/RemoteSensing/RGB/OSBS_10.tif,data/train/RemoteSensing/HSI/OSBS_10.tif,data/train/RemoteSensing/LAS/OSBS_10.las,data/train/RemoteSensing/CHM/OSBS_10.tif,4.0,96.0,74.0,196.0,200,200,18.0,Pinus palustris Mill.,
OSBS02220,OSBS,PIPA2,species,17N,evergreenForest,42.6,single bole tree,Live,22.9,16.6,,,,data/train/RemoteSensing/RGB/OSBS_10.tif,data/train/RemoteSensing/HSI/OSBS_10.tif,data/train/RemoteSensing/LAS/OSBS_10.las,data/train/RemoteSensing/CHM/OSBS_10.tif,124.0,16.0,192.0,81.0,200,200,18.0,Pinus palustris Mill.,
OSBS02529,OSBS,PIPA2,species,17N,evergreenForest,44.9,single bole tree,Live,15.9,10.6,,,,data/train/RemoteSensing/RGB/OSBS_17.tif,data/train/RemoteSensing/HSI/OSBS_17.tif,data/train/RemoteSensing/LAS/OSBS_17.las,data/train/RemoteSensing/CHM/OSBS_17.tif,26.0,177.0,59.0,200.0,200,200,18.0,Pinus palustris Mill.,
OSBS00585,OSBS,PIPA2,species,17N,evergreenForest,44.9,single bole tree,Live,11.4,8.9,,,,data/train/RemoteSensing/RGB/OSBS_17.tif,data/train/RemoteSensing/HSI/OSBS_17.tif,data/train/RemoteSensing/LAS/OSBS_17.las,data/train/RemoteSensing/CHM/OSBS_17.tif,168.0,181.0,193.0,200.0,200,200,18.0,Pinus palustris Mill.,
OSBS00583,OSBS,PIPA2,species,17N,evergreenForest,44.9,single bole tree,Live,11.4,9.9,,,,data/train/RemoteSensing/RGB/OSBS_17.tif,data/train/RemoteSensing/HSI/OSBS_17.tif,data/train/RemoteSensing/LAS/OSBS_17.las,data/train/RemoteSensing/CHM/OSBS_17.tif,103.0,190.0,139.0,200.0,200,200,18.0,Pinus palustris Mill.,
OSBS02550,OSBS,PIPA2,species,17N,evergreenForest,44.9,single bole tree,Live,10.5,9.7,,,,data/train/RemoteSensing/RGB/OSBS_17.tif,data/train/RemoteSensing/HSI/OSBS_17.tif,data/train/RemoteSensing/LAS/OSBS_17.las,data/train/RemoteSensing/CHM/OSBS_17.tif,130.0,36.0,157.0,62.0,200,200,18.0,Pinus palustris Mill.,
MLBS00060,MLBS,PINUS,genus,17N,deciduousForest,1180.77,single bole tree,Standing dead,25.4,13.8,,,,data/train/RemoteSensing/RGB/MLBS_29.tif,data/train/RemoteSensing/HSI/MLBS_29.tif,data/train/RemoteSensing/LAS/MLBS_29.las,data/train/RemoteSensing/CHM/MLBS_29.tif,16.0,150.0,114.0,197.0,200,200,19.0,Pinus sp.,
MLBS01335,MLBS,PINUS,genus,17N,deciduousForest,1173.32,single bole tree,Live,73.1,29.4,,,,data/train/RemoteSensing/RGB/MLBS_44.tif,data/train/RemoteSensing/HSI/MLBS_44.tif,data/train/RemoteSensing/LAS/MLBS_44.las,data/train/RemoteSensing/CHM/MLBS_44.tif,0.0,0.0,41.0,50.0,200,200,19.0,Pinus sp.,
MLBS01939,MLBS,PINUS,genus,17N,deciduousForest,794.5,single bole tree,Live,17.7,12.1,6.3,6.2,Mostly shaded,data/train/RemoteSensing/RGB/MLBS_23.tif,data/train/RemoteSensing/HSI/MLBS_23.tif,data/train/RemoteSensing/LAS/MLBS_23.las,data/train/RemoteSensing/CHM/MLBS_23.tif,150.0,67.0,198.0,120.0,200,200,19.0,Pinus sp.,
MLBS02296,MLBS,PINUS,genus,17N,deciduousForest,819.79,single bole tree,Live,13.8,10.5,5.8,5.7,Mostly shaded,data/train/RemoteSensing/RGB/MLBS_18.tif,data/train/RemoteSensing/HSI/MLBS_18.tif,data/train/RemoteSensing/LAS/MLBS_18.las,data/train/RemoteSensing/CHM/MLBS_18.tif,125.0,151.0,156.0,180.0,200,200,19.0,Pinus sp.,
MLBS02209,MLBS,PINUS,genus,17N,deciduousForest,792.64,single bole tree,Live,46.0,26.7,10.0,8.8,Partially shaded,data/train/RemoteSensing/RGB/MLBS_24.tif,data/train/RemoteSensing/HSI/MLBS_24.tif,data/train/RemoteSensing/LAS/MLBS_24.las,data/train/RemoteSensing/CHM/MLBS_24.tif,129.0,49.0,198.0,121.0,200,200,19.0,Pinus sp.,
MLBS02209,MLBS,PINUS,genus,17N,deciduousForest,792.64,single bole tree,No longer qualifies,46.0,26.7,10.0,8.8,Partially shaded,data/train/RemoteSensing/RGB/MLBS_24.tif,data/train/RemoteSensing/HSI/MLBS_24.tif,data/train/RemoteSensing/LAS/MLBS_24.las,data/train/RemoteSensing/CHM/MLBS_24.tif,129.0,49.0,198.0,121.0,200,200,19.0,Pinus sp.,
MLBS02213,MLBS,PINUS,genus,17N,deciduousForest,792.64,single bole tree,Live,59.8,25.1,13.7,13.3,Partially shaded,data/train/RemoteSensing/RGB/MLBS_24.tif,data/train/RemoteSensing/HSI/MLBS_24.tif,data/train/RemoteSensing/LAS/MLBS_24.las,data/train/RemoteSensing/CHM/MLBS_24.tif,51.0,49.0,129.0,123.0,200,200,19.0,Pinus sp.,
MLBS02210,MLBS,PINUS,genus,17N,deciduousForest,792.64,single bole tree,Live,28.9,22.9,8.5,5.9,Partially shaded,data/train/RemoteSensing/RGB/MLBS_24.tif,data/train/RemoteSensing/HSI/MLBS_24.tif,data/train/RemoteSensing/LAS/MLBS_24.las,data/train/RemoteSensing/CHM/MLBS_24.tif,54.0,7.0,135.0,73.0,200,200,19.0,Pinus sp.,
MLBS02210,MLBS,PINUS,genus,17N,deciduousForest,792.64,single bole tree,No longer qualifies,28.9,22.9,8.5,5.9,Partially shaded,data/train/RemoteSensing/RGB/MLBS_24.tif,data/train/RemoteSensing/HSI/MLBS_24.tif,data/train/RemoteSensing/LAS/MLBS_24.las,data/train/RemoteSensing/CHM/MLBS_24.tif,54.0,7.0,135.0,73.0,200,200,19.0,Pinus sp.,
MLBS01881,MLBS,PITA,species,17N,deciduousForest,777.71,single bole tree,Live,42.2,23.3,13.1,8.3,Full sun,data/train/RemoteSensing/RGB/MLBS_12.tif,data/train/RemoteSensing/HSI/MLBS_12.tif,data/train/RemoteSensing/LAS/MLBS_12.las,data/train/RemoteSensing/CHM/MLBS_12.tif,0.0,101.0,60.0,166.0,200,200,20.0,Pinus taeda L.,
MLBS01890,MLBS,PITA,species,17N,deciduousForest,780.17,single bole tree,Live,57.2,22.8,14.5,12.7,Full sun,data/train/RemoteSensing/RGB/MLBS_12.tif,data/train/RemoteSensing/HSI/MLBS_12.tif,data/train/RemoteSensing/LAS/MLBS_12.las,data/train/RemoteSensing/CHM/MLBS_12.tif,17.0,0.0,90.0,49.0,200,200,20.0,Pinus taeda L.,
MLBS01886,MLBS,PITA,species,17N,deciduousForest,778.47,single bole tree,Live,55.0,26.4,13.2,9.6,Full sun,data/train/RemoteSensing/RGB/MLBS_12.tif,data/train/RemoteSensing/HSI/MLBS_12.tif,data/train/RemoteSensing/LAS/MLBS_12.las,data/train/RemoteSensing/CHM/MLBS_12.tif,127.0,95.0,194.0,190.0,200,200,20.0,Pinus taeda L.,
MLBS01883,MLBS,PITA,species,17N,deciduousForest,777.71,single bole tree,Live,44.8,24.0,11.3,9.7,Full sun,data/train/RemoteSensing/RGB/MLBS_12.tif,data/train/RemoteSensing/HSI/MLBS_12.tif,data/train/RemoteSensing/LAS/MLBS_12.las,data/train/RemoteSensing/CHM/MLBS_12.tif,60.0,86.0,131.0,164.0,200,200,20.0,Pinus taeda L.,
MLBS01383,MLBS,PRSE2,species,17N,deciduousForest,1173.32,single bole tree,Live,21.4,17.3,,,,data/train/RemoteSensing/RGB/MLBS_43.tif,data/train/RemoteSensing/HSI/MLBS_43.tif,data/train/RemoteSensing/LAS/MLBS_43.las,data/train/RemoteSensing/CHM/MLBS_43.tif,70.0,32.0,109.0,90.0,200,200,21.0,Prunus serotina Ehrh.,
MLBS01236,MLBS,PRSE2,species,17N,deciduousForest,1166.12,single bole tree,Live,12.1,12.1,,,,data/train/RemoteSensing/RGB/MLBS_42.tif,data/train/RemoteSensing/HSI/MLBS_42.tif,data/train/RemoteSensing/LAS/MLBS_42.las,data/train/RemoteSensing/CHM/MLBS_42.tif,10.0,140.0,51.0,169.0,200,200,21.0,Prunus serotina Ehrh.,
MLBS01228,MLBS,PRSE2,species,17N,deciduousForest,1166.12,single bole tree,Live,16.0,12.2,,,,data/train/RemoteSensing/RGB/MLBS_42.tif,data/train/RemoteSensing/HSI/MLBS_42.tif,data/train/RemoteSensing/LAS/MLBS_42.las,data/train/RemoteSensing/CHM/MLBS_42.tif,61.0,168.0,110.0,200.0,200,200,21.0,Prunus serotina Ehrh.,
MLBS01345,MLBS,PRSE2,species,17N,deciduousForest,1173.32,single bole tree,Live,25.4,17.3,,,,data/train/RemoteSensing/RGB/MLBS_44.tif,data/train/RemoteSensing/HSI/MLBS_44.tif,data/train/RemoteSensing/LAS/MLBS_44.las,data/train/RemoteSensing/CHM/MLBS_44.tif,1.0,63.0,64.0,103.0,200,200,21.0,Prunus serotina Ehrh.,
MLBS01880,MLBS,PRSE2,species,17N,deciduousForest,777.71,multi-bole tree,"Live,  other damage",31.4,21.1,8.7,5.0,Partially shaded,data/train/RemoteSensing/RGB/MLBS_12.tif,data/train/RemoteSensing/HSI/MLBS_12.tif,data/train/RemoteSensing/LAS/MLBS_12.las,data/train/RemoteSensing/CHM/MLBS_12.tif,0.0,167.0,37.0,199.0,200,200,21.0,Prunus serotina Ehrh.,
MLBS01983,MLBS,PRSE2,species,17N,deciduousForest,1285.2,single bole tree,Standing dead,20.2,12.4,4.2,2.0,Mostly shaded,data/train/RemoteSensing/RGB/MLBS_16.tif,data/train/RemoteSensing/HSI/MLBS_16.tif,data/train/RemoteSensing/LAS/MLBS_16.las,data/train/RemoteSensing/CHM/MLBS_16.tif,155.0,150.0,175.0,173.0,200,200,21.0,Prunus serotina Ehrh.,
MLBS01955,MLBS,PRSE2,species,17N,deciduousForest,1285.2,single bole tree,Live,14.1,9.1,3.0,2.5,Mostly shaded,data/train/RemoteSensing/RGB/MLBS_16.tif,data/train/RemoteSensing/HSI/MLBS_16.tif,data/train/RemoteSensing/LAS/MLBS_16.las,data/train/RemoteSensing/CHM/MLBS_16.tif,58.0,151.0,86.0,170.0,200,200,21.0,Prunus serotina Ehrh.,
MLBS00147A,MLBS,QUAL,species,17N,deciduousForest,1175.1,multi-bole tree,Live,19.7,15.0,,,,data/train/RemoteSensing/RGB/MLBS_26.tif,data/train/RemoteSensing/HSI/MLBS_26.tif,data/train/RemoteSensing/LAS/MLBS_26.las,data/train/RemoteSensing/CHM/MLBS_26.tif,75.0,134.0,119.0,197.0,200,200,22.0,Quercus alba L.,
MLBS00087,MLBS,QUAL,species,17N,deciduousForest,1180.77,single bole tree,"Live, insect damaged",17.7,17.1,,,,data/train/RemoteSensing/RGB/MLBS_29.tif,data/train/RemoteSensing/HSI/MLBS_29.tif,data/train/RemoteSensing/LAS/MLBS_29.las,data/train/RemoteSensing/CHM/MLBS_29.tif,128.0,0.0,169.0,30.0,200,200,22.0,Quercus alba L.,
MLBS00168A,MLBS,QUAL,species,17N,deciduousForest,1175.1,multi-bole tree,"Live, insect damaged",19.6,15.1,,,,data/train/RemoteSensing/RGB/MLBS_25.tif,data/train/RemoteSensing/HSI/MLBS_25.tif,data/train/RemoteSensing/LAS/MLBS_25.las,data/train/RemoteSensing/CHM/MLBS_25.tif,66.0,103.0,113.0,162.0,200,200,22.0,Quercus alba L.,
MLBS00077,MLBS,QUAL,species,17N,deciduousForest,1180.77,single bole tree,"Live, insect damaged",30.3,19.2,,,,data/train/RemoteSensing/RGB/MLBS_29.tif,data/train/RemoteSensing/HSI/MLBS_29.tif,data/train/RemoteSensing/LAS/MLBS_29.las,data/train/RemoteSensing/CHM/MLBS_29.tif,160.0,60.0,200.0,103.0,200,200,22.0,Quercus alba L.,
MLBS00323,MLBS,QUAL,species,17N,deciduousForest,1178.17,single bole tree,Live,26.0,18.3,,,,data/train/RemoteSensing/RGB/MLBS_2.tif,data/train/RemoteSensing/HSI/MLBS_2.tif,data/train/RemoteSensing/LAS/MLBS_2.las,data/train/RemoteSensing/CHM/MLBS_2.tif,132.0,88.0,168.0,131.0,200,200,22.0,Quercus alba L.,
MLBS00197,MLBS,QUAL,species,17N,deciduousForest,1175.1,multi-bole tree,Live,28.9,16.9,,,,data/train/RemoteSensing/RGB/MLBS_25.tif,data/train/RemoteSensing/HSI/MLBS_25.tif,data/train/RemoteSensing/LAS/MLBS_25.las,data/train/RemoteSensing/CHM/MLBS_25.tif,170.0,98.0,200.0,141.0,200,200,22.0,Quercus alba L.,
MLBS00137,MLBS,QUAL,species,17N,deciduousForest,1175.1,single bole tree,Standing dead,16.1,9.3,,,,data/train/RemoteSensing/RGB/MLBS_26.tif,data/train/RemoteSensing/HSI/MLBS_26.tif,data/train/RemoteSensing/LAS/MLBS_26.las,data/train/RemoteSensing/CHM/MLBS_26.tif,32.0,33.0,71.0,65.0,200,200,22.0,Quercus alba L.,
MLBS00081,MLBS,QUAL,species,17N,deciduousForest,1180.77,single bole tree,"Live, insect damaged",21.9,18.3,,,,data/train/RemoteSensing/RGB/MLBS_29.tif,data/train/RemoteSensing/HSI/MLBS_29.tif,data/train/RemoteSensing/LAS/MLBS_29.las,data/train/RemoteSensing/CHM/MLBS_29.tif,9.0,2.0,41.0,40.0,200,200,22.0,Quercus alba L.,
MLBS00192,MLBS,QUAL,species,17N,deciduousForest,1175.1,single bole tree,Live,15.2,14.4,,,,data/train/RemoteSensing/RGB/MLBS_25.tif,data/train/RemoteSensing/HSI/MLBS_25.tif,data/train/RemoteSensing/LAS/MLBS_25.las,data/train/RemoteSensing/CHM/MLBS_25.tif,173.0,0.0,200.0,21.0,200,200,22.0,Quercus alba L.,
MLBS00107,MLBS,QUAL,species,17N,deciduousForest,1175.1,single bole tree,Live,17.0,12.5,,,,data/train/RemoteSensing/RGB/MLBS_26.tif,data/train/RemoteSensing/HSI/MLBS_26.tif,data/train/RemoteSensing/LAS/MLBS_26.las,data/train/RemoteSensing/CHM/MLBS_26.tif,190.0,102.0,198.0,169.0,200,200,22.0,Quercus alba L.,
MLBS00117,MLBS,QUAL,species,17N,deciduousForest,1175.1,single bole tree,Live,19.8,14.9,,,,data/train/RemoteSensing/RGB/MLBS_26.tif,data/train/RemoteSensing/HSI/MLBS_26.tif,data/train/RemoteSensing/LAS/MLBS_26.las,data/train/RemoteSensing/CHM/MLBS_26.tif,180.0,26.0,198.0,66.0,200,200,22.0,Quercus alba L.,
MLBS00078,MLBS,QUAL,species,17N,deciduousForest,1180.77,multi-bole tree,"Live, insect damaged",20.9,16.1,,,,data/train/RemoteSensing/RGB/MLBS_29.tif,data/train/RemoteSensing/HSI/MLBS_29.tif,data/train/RemoteSensing/LAS/MLBS_29.las,data/train/RemoteSensing/CHM/MLBS_29.tif,22.0,36.0,87.0,149.0,200,200,22.0,Quercus alba L.,
MLBS00136,MLBS,QUAL,species,17N,deciduousForest,1175.1,single bole tree,Live,20.0,10.4,,,,data/train/RemoteSensing/RGB/MLBS_26.tif,data/train/RemoteSensing/HSI/MLBS_26.tif,data/train/RemoteSensing/LAS/MLBS_26.las,data/train/RemoteSensing/CHM/MLBS_26.tif,57.0,24.0,95.0,55.0,200,200,22.0,Quercus alba L.,
MLBS00187,MLBS,QUAL,species,17N,deciduousForest,1175.1,single bole tree,Live,23.0,16.3,,,,data/train/RemoteSensing/RGB/MLBS_25.tif,data/train/RemoteSensing/HSI/MLBS_25.tif,data/train/RemoteSensing/LAS/MLBS_25.las,data/train/RemoteSensing/CHM/MLBS_25.tif,86.0,0.0,127.0,45.0,200,200,22.0,Quercus alba L.,
MLBS00297,MLBS,QUAL,species,17N,deciduousForest,1178.17,single bole tree,Live,21.9,17.3,,,,data/train/RemoteSensing/RGB/MLBS_2.tif,data/train/RemoteSensing/HSI/MLBS_2.tif,data/train/RemoteSensing/LAS/MLBS_2.las,data/train/RemoteSensing/CHM/MLBS_2.tif,64.0,130.0,136.0,192.0,200,200,22.0,Quercus alba L.,
MLBS00559,MLBS,QUAL,species,17N,deciduousForest,1169.01,single bole tree,Live,44.3,17.5,,,,data/train/RemoteSensing/RGB/MLBS_27.tif,data/train/RemoteSensing/HSI/MLBS_27.tif,data/train/RemoteSensing/LAS/MLBS_27.las,data/train/RemoteSensing/CHM/MLBS_27.tif,89.0,27.0,139.0,86.0,200,200,22.0,Quercus alba L.,
MLBS00562,MLBS,QUAL,species,17N,deciduousForest,1175.83,single bole tree,Live,35.1,17.0,,,,data/train/RemoteSensing/RGB/MLBS_28.tif,data/train/RemoteSensing/HSI/MLBS_28.tif,data/train/RemoteSensing/LAS/MLBS_28.las,data/train/RemoteSensing/CHM/MLBS_28.tif,168.0,126.0,197.0,190.0,200,200,22.0,Quercus alba L.,
MLBS00454,MLBS,QUAL,species,17N,deciduousForest,1169.65,single bole tree,"Live, insect damaged",33.0,18.1,,,,data/train/RemoteSensing/RGB/MLBS_31.tif,data/train/RemoteSensing/HSI/MLBS_31.tif,data/train/RemoteSensing/LAS/MLBS_31.las,data/train/RemoteSensing/CHM/MLBS_31.tif,2.0,143.0,42.0,200.0,200,200,22.0,Quercus alba L.,
MLBS00457,MLBS,QUAL,species,17N,deciduousForest,1169.65,single bole tree,Live,39.8,18.9,,,,data/train/RemoteSensing/RGB/MLBS_31.tif,data/train/RemoteSensing/HSI/MLBS_31.tif,data/train/RemoteSensing/LAS/MLBS_31.las,data/train/RemoteSensing/CHM/MLBS_31.tif,30.0,119.0,85.0,183.0,200,200,22.0,Quercus alba L.,
MLBS00399,MLBS,QUAL,species,17N,deciduousForest,1175.68,single bole tree,"Live, insect damaged",14.6,13.7,,,,data/train/RemoteSensing/RGB/MLBS_4.tif,data/train/RemoteSensing/HSI/MLBS_4.tif,data/train/RemoteSensing/LAS/MLBS_4.las,data/train/RemoteSensing/CHM/MLBS_4.tif,93.0,117.0,123.0,158.0,200,200,22.0,Quercus alba L.,
